Id,Label,Intent,Extent,Frequency,Positive,Negative,Quality,Pertinence,Mean,Selected,Opusminer
25,|0|2|,|0|2|,|0|2|5|6|8|11|13|15|17|18|20|23|24|31|32|34|-|0|2|5|6|8|11|12|15|17|18|20|23|24|31|33|34|-|0|2|5|6|8|11|13|15|17|18|20|23|24|31|32|34|-|0|2|5|6|8|11|13|15|17|18|20|23|24|31|32|34|-|0|2|5|6|8|10|13|14|16|18|20|22|24|30|32|34|-|0|2|5|6|8|11|13|14|16|18|20|22|26|30|32|34|-|0|2|5|6|8|11|13|14|16|18|20|22|28|30|32|34|-|0|2|5|6|8|11|13|15|17|18|20|23|24|31|32|35|-|0|2|4|7|8|11|13|15|17|19|20|23|24|31|32|35|-|0|2|5|6|8|10|12|14|16|19|20|22|28|30|32|34|-|0|2|5|6|8|11|13|15|17|19|20|22|26|30|32|34|-|0|2|5|6|8|11|13|15|17|19|21|22|26|30|32|34|-|0|2|5|6|9|10|12|14|16|19|20|22|28|30|32|34|-|0|2|5|6|8|11|12|15|17|18|20|23|24|31|32|34|-|0|2|5|6|8|11|13|15|17|18|20|23|24|31|32|34|-|0|2|5|6|9|10|13|14|16|19|20|22|28|30|32|34|-|0|2|5|6|8|11|13|14|16|18|20|22|28|30|32|34|-|0|2|5|6|8|11|13|15|17|19|20|22|26|31|32|34|-|0|2|5|6|8|11|13|14|16|18|20|22|29|30|32|35|-|0|2|5|6|8|11|13|15|17|18|20|23|24|31|32|35|-|0|2|5|6|8|11|13|15|17|18|20|23|24|31|32|34|-|0|2|5|6|8|10|13|15|17|19|21|22|24|31|32|34|-|0|2|4|7|8|11|13|15|17|19|20|23|24|31|32|35|-|0|2|4|6|8|10|13|14|16|19|21|22|29|31|32|34|-|0|2|5|6|8|11|12|15|17|18|20|23|24|31|32|34|-|0|2|4|6|8|11|13|15|17|18|21|22|24|31|32|34|-|0|2|5|6|8|11|13|14|16|18|21|22|24|30|32|34|-|0|2|5|6|8|10|13|15|17|19|20|22|24|31|32|34|-|0|2|5|6|8|10|12|14|16|19|20|22|24|30|32|34|-|0|2|5|6|8|11|12|15|17|18|20|23|24|31|32|34|-|0|2|5|6|8|11|13|14|16|18|20|22|27|30|32|34|-|0|2|5|6|8|11|13|15|17|18|21|23|24|31|32|35|-|0|2|5|6|8|10|12|14|16|19|20|22|28|30|32|34|-|0|2|5|6|8|11|12|15|17|19|20|22|26|30|32|34|-|0|2|5|6|8|10|12|14|17|19|20|22|26|31|32|35|-|0|2|5|6|8|10|13|15|17|19|20|22|26|31|32|34|-|0|2|5|6|8|11|13|15|17|18|20|23|24|31|32|35|-|0|2|5|6|8|10|12|14|16|19|20|22|24|30|32|34|,38,2,36,-0.132928,-0.734319,-0.03301,FALSE,|15|17|
25,|0|2|,|0|2|,|0|2|5|6|8|11|13|15|17|18|20|23|24|31|32|34|-|0|2|5|6|8|11|12|15|17|18|20|23|24|31|33|34|-|0|2|5|6|8|11|13|15|17|18|20|23|24|31|32|34|-|0|2|5|6|8|11|13|15|17|18|20|23|24|31|32|34|-|0|2|5|6|8|10|13|14|16|18|20|22|24|30|32|34|-|0|2|5|6|8|11|13|14|16|18|20|22|26|30|32|34|-|0|2|5|6|8|11|13|14|16|18|20|22|28|30|32|34|-|0|2|5|6|8|11|13|15|17|18|20|23|24|31|32|35|-|0|2|4|7|8|11|13|15|17|19|20|23|24|31|32|35|-|0|2|5|6|8|10|12|14|16|19|20|22|28|30|32|34|-|0|2|5|6|8|11|13|15|17|19|20|22|26|30|32|34|-|0|2|5|6|8|11|13|15|17|19|21|22|26|30|32|34|-|0|2|5|6|9|10|12|14|16|19|20|22|28|30|32|34|-|0|2|5|6|8|11|12|15|17|18|20|23|24|31|32|34|-|0|2|5|6|8|11|13|15|17|18|20|23|24|31|32|34|-|0|2|5|6|9|10|13|14|16|19|20|22|28|30|32|34|-|0|2|5|6|8|11|13|14|16|18|20|22|28|30|32|34|-|0|2|5|6|8|11|13|15|17|19|20|22|26|31|32|34|-|0|2|5|6|8|11|13|14|16|18|20|22|29|30|32|35|-|0|2|5|6|8|11|13|15|17|18|20|23|24|31|32|35|-|0|2|5|6|8|11|13|15|17|18|20|23|24|31|32|34|-|0|2|5|6|8|10|13|15|17|19|21|22|24|31|32|34|-|0|2|4|7|8|11|13|15|17|19|20|23|24|31|32|35|-|0|2|4|6|8|10|13|14|16|19|21|22|29|31|32|34|-|0|2|5|6|8|11|12|15|17|18|20|23|24|31|32|34|-|0|2|4|6|8|11|13|15|17|18|21|22|24|31|32|34|-|0|2|5|6|8|11|13|14|16|18|21|22|24|30|32|34|-|0|2|5|6|8|10|13|15|17|19|20|22|24|31|32|34|-|0|2|5|6|8|10|12|14|16|19|20|22|24|30|32|34|-|0|2|5|6|8|11|12|15|17|18|20|23|24|31|32|34|-|0|2|5|6|8|11|13|14|16|18|20|22|27|30|32|34|-|0|2|5|6|8|11|13|15|17|18|21|23|24|31|32|35|-|0|2|5|6|8|10|12|14|16|19|20|22|28|30|32|34|-|0|2|5|6|8|11|12|15|17|19|20|22|26|30|32|34|-|0|2|5|6|8|10|12|14|17|19|20|22|26|31|32|35|-|0|2|5|6|8|10|13|15|17|19|20|22|26|31|32|34|-|0|2|5|6|8|11|13|15|17|18|20|23|24|31|32|35|-|0|2|5|6|8|10|12|14|16|19|20|22|24|30|32|34|,38,2,36,-0.132928,-0.734319,-0.03301,FALSE,|14|16|
2746,|5|2|,|5|2|,|0|2|5|6|8|11|13|15|17|18|20|23|24|31|32|34|-|0|2|5|6|8|11|12|15|17|18|20|23|24|31|33|34|-|0|2|5|6|8|11|13|15|17|18|20|23|24|31|32|34|-|0|2|5|6|8|11|13|15|17|18|20|23|24|31|32|34|-|0|2|5|6|8|10|13|14|16|18|20|22|24|30|32|34|-|0|2|5|6|8|11|13|14|16|18|20|22|26|30|32|34|-|0|2|5|6|8|11|13|14|16|18|20|22|28|30|32|34|-|0|2|5|6|8|11|13|15|17|18|20|23|24|31|32|35|-|0|2|5|6|8|10|12|14|16|19|20|22|28|30|32|34|-|0|2|5|6|8|11|13|15|17|19|20|22|26|30|32|34|-|0|2|5|6|8|11|13|15|17|19|21|22|26|30|32|34|-|0|2|5|6|9|10|12|14|16|19|20|22|28|30|32|34|-|0|2|5|6|8|11|12|15|17|18|20|23|24|31|32|34|-|0|2|5|6|8|11|13|15|17|18|20|23|24|31|32|34|-|1|2|5|6|9|10|12|14|16|19|21|22|28|30|33|34|-|1|2|5|6|9|10|12|14|16|19|20|22|28|30|32|34|-|0|2|5|6|9|10|13|14|16|19|20|22|28|30|32|34|-|0|2|5|6|8|11|13|14|16|18|20|22|28|30|32|34|-|1|2|5|6|9|10|12|14|16|19|20|22|28|30|32|34|-|0|2|5|6|8|11|13|15|17|19|20|22|26|31|32|34|-|0|2|5|6|8|11|13|14|16|18|20|22|29|30|32|35|-|0|2|5|6|8|11|13|15|17|18|20|23|24|31|32|35|-|0|2|5|6|8|11|13|15|17|18|20|23|24|31|32|34|-|0|2|5|6|8|10|13|15|17|19|21|22|24|31|32|34|-|1|2|5|7|8|11|13|14|17|19|20|22|26|31|32|35|-|0|2|5|6|8|11|12|15|17|18|20|23|24|31|32|34|-|0|2|5|6|8|11|13|14|16|18|21|22|24|30|32|34|-|0|2|5|6|8|10|13|15|17|19|20|22|24|31|32|34|-|0|2|5|6|8|10|12|14|16|19|20|22|24|30|32|34|-|0|2|5|6|8|11|12|15|17|18|20|23|24|31|32|34|-|0|2|5|6|8|11|13|14|16|18|20|22|27|30|32|34|-|0|2|5|6|8|11|13|15|17|18|21|23|24|31|32|35|-|0|2|5|6|8|10|12|14|16|19|20|22|28|30|32|34|-|0|2|5|6|8|11|12|15|17|19|20|22|26|30|32|34|-|0|2|5|6|8|10|12|14|17|19|20|22|26|31|32|35|-|0|2|5|6|8|10|13|15|17|19|20|22|26|31|32|34|-|0|2|5|6|8|11|13|15|17|18|20|23|24|31|32|35|-|1|2|5|6|9|10|12|14|16|19|21|22|28|30|32|34|-|0|2|5|6|8|10|12|14|16|19|20|22|24|30|32|34|,39,1,38,-0.146848,-0.821727,-0.031352,FALSE,|1|19|
2746,|5|2|,|5|2|,|0|2|5|6|8|11|13|15|17|18|20|23|24|31|32|34|-|0|2|5|6|8|11|12|15|17|18|20|23|24|31|33|34|-|0|2|5|6|8|11|13|15|17|18|20|23|24|31|32|34|-|0|2|5|6|8|11|13|15|17|18|20|23|24|31|32|34|-|0|2|5|6|8|10|13|14|16|18|20|22|24|30|32|34|-|0|2|5|6|8|11|13|14|16|18|20|22|26|30|32|34|-|0|2|5|6|8|11|13|14|16|18|20|22|28|30|32|34|-|0|2|5|6|8|11|13|15|17|18|20|23|24|31|32|35|-|0|2|5|6|8|10|12|14|16|19|20|22|28|30|32|34|-|0|2|5|6|8|11|13|15|17|19|20|22|26|30|32|34|-|0|2|5|6|8|11|13|15|17|19|21|22|26|30|32|34|-|0|2|5|6|9|10|12|14|16|19|20|22|28|30|32|34|-|0|2|5|6|8|11|12|15|17|18|20|23|24|31|32|34|-|0|2|5|6|8|11|13|15|17|18|20|23|24|31|32|34|-|1|2|5|6|9|10|12|14|16|19|21|22|28|30|33|34|-|1|2|5|6|9|10|12|14|16|19|20|22|28|30|32|34|-|0|2|5|6|9|10|13|14|16|19|20|22|28|30|32|34|-|0|2|5|6|8|11|13|14|16|18|20|22|28|30|32|34|-|1|2|5|6|9|10|12|14|16|19|20|22|28|30|32|34|-|0|2|5|6|8|11|13|15|17|19|20|22|26|31|32|34|-|0|2|5|6|8|11|13|14|16|18|20|22|29|30|32|35|-|0|2|5|6|8|11|13|15|17|18|20|23|24|31|32|35|-|0|2|5|6|8|11|13|15|17|18|20|23|24|31|32|34|-|0|2|5|6|8|10|13|15|17|19|21|22|24|31|32|34|-|1|2|5|7|8|11|13|14|17|19|20|22|26|31|32|35|-|0|2|5|6|8|11|12|15|17|18|20|23|24|31|32|34|-|0|2|5|6|8|11|13|14|16|18|21|22|24|30|32|34|-|0|2|5|6|8|10|13|15|17|19|20|22|24|31|32|34|-|0|2|5|6|8|10|12|14|16|19|20|22|24|30|32|34|-|0|2|5|6|8|11|12|15|17|18|20|23|24|31|32|34|-|0|2|5|6|8|11|13|14|16|18|20|22|27|30|32|34|-|0|2|5|6|8|11|13|15|17|18|21|23|24|31|32|35|-|0|2|5|6|8|10|12|14|16|19|20|22|28|30|32|34|-|0|2|5|6|8|11|12|15|17|19|20|22|26|30|32|34|-|0|2|5|6|8|10|12|14|17|19|20|22|26|31|32|35|-|0|2|5|6|8|10|13|15|17|19|20|22|26|31|32|34|-|0|2|5|6|8|11|13|15|17|18|20|23|24|31|32|35|-|1|2|5|6|9|10|12|14|16|19|21|22|28|30|32|34|-|0|2|5|6|8|10|12|14|16|19|20|22|24|30|32|34|,39,1,38,-0.146848,-0.821727,-0.031352,FALSE,|0|18|
2848,|6|2|,|6|2|,|0|2|5|6|8|11|13|15|17|18|20|23|24|31|32|34|-|0|2|5|6|8|11|12|15|17|18|20|23|24|31|33|34|-|0|2|5|6|8|11|13|15|17|18|20|23|24|31|32|34|-|0|2|5|6|8|11|13|15|17|18|20|23|24|31|32|34|-|0|2|5|6|8|10|13|14|16|18|20|22|24|30|32|34|-|0|2|5|6|8|11|13|14|16|18|20|22|26|30|32|34|-|0|2|5|6|8|11|13|14|16|18|20|22|28|30|32|34|-|0|2|5|6|8|11|13|15|17|18|20|23|24|31|32|35|-|0|2|5|6|8|10|12|14|16|19|20|22|28|30|32|34|-|0|2|5|6|8|11|13|15|17|19|20|22|26|30|32|34|-|0|2|5|6|8|11|13|15|17|19|21|22|26|30|32|34|-|0|2|5|6|9|10|12|14|16|19|20|22|28|30|32|34|-|0|2|5|6|8|11|12|15|17|18|20|23|24|31|32|34|-|0|2|5|6|8|11|13|15|17|18|20|23|24|31|32|34|-|1|2|5|6|9|10|12|14|16|19|21|22|28|30|33|34|-|1|2|5|6|9|10|12|14|16|19|20|22|28|30|32|34|-|0|2|5|6|9|10|13|14|16|19|20|22|28|30|32|34|-|0|2|5|6|8|11|13|14|16|18|20|22|28|30|32|34|-|1|2|5|6|9|10|12|14|16|19|20|22|28|30|32|34|-|0|2|5|6|8|11|13|15|17|19|20|22|26|31|32|34|-|0|2|5|6|8|11|13|14|16|18|20|22|29|30|32|35|-|0|2|5|6|8|11|13|15|17|18|20|23|24|31|32|35|-|0|2|5|6|8|11|13|15|17|18|20|23|24|31|32|34|-|0|2|5|6|8|10|13|15|17|19|21|22|24|31|32|34|-|0|2|4|6|8|10|13|14|16|19|21|22|29|31|32|34|-|0|2|5|6|8|11|12|15|17|18|20|23|24|31|32|34|-|0|2|4|6|8|11|13|15|17|18|21|22|24|31|32|34|-|0|2|5|6|8|11|13|14|16|18|21|22|24|30|32|34|-|0|2|5|6|8|10|13|15|17|19|20|22|24|31|32|34|-|0|2|5|6|8|10|12|14|16|19|20|22|24|30|32|34|-|0|2|5|6|8|11|12|15|17|18|20|23|24|31|32|34|-|0|2|5|6|8|11|13|14|16|18|20|22|27|30|32|34|-|0|2|5|6|8|11|13|15|17|18|21|23|24|31|32|35|-|0|2|5|6|8|10|12|14|16|19|20|22|28|30|32|34|-|0|2|5|6|8|11|12|15|17|19|20|22|26|30|32|34|-|0|2|5|6|8|10|12|14|17|19|20|22|26|31|32|35|-|0|2|5|6|8|10|13|15|17|19|20|22|26|31|32|34|-|0|2|5|6|8|11|13|15|17|18|20|23|24|31|32|35|-|1|2|5|6|9|10|12|14|16|19|21|22|28|30|32|34|-|0|2|5|6|8|10|12|14|16|19|20|22|24|30|32|34|,40,0,40,-0.160769,-0.903766,-0.026203,FALSE,|1|19|
2848,|6|2|,|6|2|,|0|2|5|6|8|11|13|15|17|18|20|23|24|31|32|34|-|0|2|5|6|8|11|12|15|17|18|20|23|24|31|33|34|-|0|2|5|6|8|11|13|15|17|18|20|23|24|31|32|34|-|0|2|5|6|8|11|13|15|17|18|20|23|24|31|32|34|-|0|2|5|6|8|10|13|14|16|18|20|22|24|30|32|34|-|0|2|5|6|8|11|13|14|16|18|20|22|26|30|32|34|-|0|2|5|6|8|11|13|14|16|18|20|22|28|30|32|34|-|0|2|5|6|8|11|13|15|17|18|20|23|24|31|32|35|-|0|2|5|6|8|10|12|14|16|19|20|22|28|30|32|34|-|0|2|5|6|8|11|13|15|17|19|20|22|26|30|32|34|-|0|2|5|6|8|11|13|15|17|19|21|22|26|30|32|34|-|0|2|5|6|9|10|12|14|16|19|20|22|28|30|32|34|-|0|2|5|6|8|11|12|15|17|18|20|23|24|31|32|34|-|0|2|5|6|8|11|13|15|17|18|20|23|24|31|32|34|-|1|2|5|6|9|10|12|14|16|19|21|22|28|30|33|34|-|1|2|5|6|9|10|12|14|16|19|20|22|28|30|32|34|-|0|2|5|6|9|10|13|14|16|19|20|22|28|30|32|34|-|0|2|5|6|8|11|13|14|16|18|20|22|28|30|32|34|-|1|2|5|6|9|10|12|14|16|19|20|22|28|30|32|34|-|0|2|5|6|8|11|13|15|17|19|20|22|26|31|32|34|-|0|2|5|6|8|11|13|14|16|18|20|22|29|30|32|35|-|0|2|5|6|8|11|13|15|17|18|20|23|24|31|32|35|-|0|2|5|6|8|11|13|15|17|18|20|23|24|31|32|34|-|0|2|5|6|8|10|13|15|17|19|21|22|24|31|32|34|-|0|2|4|6|8|10|13|14|16|19|21|22|29|31|32|34|-|0|2|5|6|8|11|12|15|17|18|20|23|24|31|32|34|-|0|2|4|6|8|11|13|15|17|18|21|22|24|31|32|34|-|0|2|5|6|8|11|13|14|16|18|21|22|24|30|32|34|-|0|2|5|6|8|10|13|15|17|19|20|22|24|31|32|34|-|0|2|5|6|8|10|12|14|16|19|20|22|24|30|32|34|-|0|2|5|6|8|11|12|15|17|18|20|23|24|31|32|34|-|0|2|5|6|8|11|13|14|16|18|20|22|27|30|32|34|-|0|2|5|6|8|11|13|15|17|18|21|23|24|31|32|35|-|0|2|5|6|8|10|12|14|16|19|20|22|28|30|32|34|-|0|2|5|6|8|11|12|15|17|19|20|22|26|30|32|34|-|0|2|5|6|8|10|12|14|17|19|20|22|26|31|32|35|-|0|2|5|6|8|10|13|15|17|19|20|22|26|31|32|34|-|0|2|5|6|8|11|13|15|17|18|20|23|24|31|32|35|-|1|2|5|6|9|10|12|14|16|19|21|22|28|30|32|34|-|0|2|5|6|8|10|12|14|16|19|20|22|24|30|32|34|,40,0,40,-0.160769,-0.903766,-0.026203,FALSE,|0|18|
164,|0|6|17|,|0|6|17|,|0|2|5|6|8|11|13|15|17|18|20|23|24|31|32|34|-|0|2|5|6|8|11|12|15|17|18|20|23|24|31|33|34|-|0|2|5|6|8|11|13|15|17|18|20|23|24|31|32|34|-|0|3|5|6|9|10|12|14|17|19|20|22|25|31|33|34|-|0|2|5|6|8|11|13|15|17|18|20|23|24|31|32|34|-|0|3|5|6|9|10|13|14|17|19|20|22|25|31|32|34|-|0|2|5|6|8|11|13|15|17|18|20|23|24|31|32|35|-|0|3|5|6|9|10|12|14|17|19|20|22|25|31|33|34|-|0|3|5|6|9|11|12|14|17|19|20|22|25|31|32|34|-|0|3|5|6|9|10|12|14|17|19|20|22|25|31|32|35|-|0|2|5|6|8|11|13|15|17|19|20|22|26|30|32|34|-|0|2|5|6|8|11|13|15|17|19|21|22|26|30|32|34|-|0|3|5|6|9|11|13|14|17|19|20|22|25|31|32|34|-|0|2|5|6|8|11|12|15|17|18|20|23|24|31|32|34|-|0|3|5|6|9|10|13|14|17|19|20|22|25|31|32|34|-|0|2|5|6|8|11|13|15|17|18|20|23|24|31|32|34|-|0|3|5|6|8|10|13|14|17|19|20|22|25|31|32|34|-|0|3|5|6|9|10|12|14|17|19|20|22|25|31|32|34|-|0|2|5|6|8|11|13|15|17|19|20|22|26|31|32|34|-|0|3|5|6|8|10|12|14|17|19|20|22|25|31|32|35|-|0|3|5|6|9|10|12|14|17|19|20|22|25|31|33|34|-|0|3|5|6|8|11|13|14|17|19|20|22|25|31|32|35|-|0|3|5|6|9|10|12|14|17|19|20|22|25|31|32|34|-|0|2|5|6|8|11|13|15|17|18|20|23|24|31|32|35|-|0|2|5|6|8|11|13|15|17|18|20|23|24|31|32|34|-|0|2|5|6|8|10|13|15|17|19|21|22|24|31|32|34|-|0|3|5|6|8|10|13|14|17|19|20|22|25|31|32|35|-|0|2|5|6|8|11|12|15|17|18|20|23|24|31|32|34|-|0|2|4|6|8|11|13|15|17|18|21|22|24|31|32|34|-|0|3|5|6|9|11|13|14|17|19|20|22|25|31|32|34|-|0|3|5|6|9|11|13|14|17|19|20|22|25|31|32|34|-|0|2|5|6|8|10|13|15|17|19|20|22|24|31|32|34|-|0|2|5|6|8|11|12|15|17|18|20|23|24|31|32|34|-|0|3|5|6|9|10|12|14|17|19|20|22|25|31|32|34|-|0|2|5|6|8|11|13|15|17|18|21|23|24|31|32|35|-|0|3|5|6|9|11|12|14|17|19|20|22|25|31|32|35|-|0|2|5|6|8|11|12|15|17|19|20|22|26|30|32|34|-|0|2|5|6|8|10|12|14|17|19|20|22|26|31|32|35|-|0|2|5|6|8|10|13|15|17|19|20|22|26|31|32|34|-|0|2|5|6|8|11|13|15|17|18|20|23|24|31|32|35|-|0|3|5|6|9|10|13|14|17|19|20|22|25|31|32|35|-|0|3|5|6|9|10|12|14|17|19|20|22|25|31|32|34|,42,0,42,-0.168807,-0.544861,-0.148561,FALSE,|6|18|
164,|0|6|17|,|0|6|17|,|0|2|5|6|8|11|13|15|17|18|20|23|24|31|32|34|-|0|2|5|6|8|11|12|15|17|18|20|23|24|31|33|34|-|0|2|5|6|8|11|13|15|17|18|20|23|24|31|32|34|-|0|3|5|6|9|10|12|14|17|19|20|22|25|31|33|34|-|0|2|5|6|8|11|13|15|17|18|20|23|24|31|32|34|-|0|3|5|6|9|10|13|14|17|19|20|22|25|31|32|34|-|0|2|5|6|8|11|13|15|17|18|20|23|24|31|32|35|-|0|3|5|6|9|10|12|14|17|19|20|22|25|31|33|34|-|0|3|5|6|9|11|12|14|17|19|20|22|25|31|32|34|-|0|3|5|6|9|10|12|14|17|19|20|22|25|31|32|35|-|0|2|5|6|8|11|13|15|17|19|20|22|26|30|32|34|-|0|2|5|6|8|11|13|15|17|19|21|22|26|30|32|34|-|0|3|5|6|9|11|13|14|17|19|20|22|25|31|32|34|-|0|2|5|6|8|11|12|15|17|18|20|23|24|31|32|34|-|0|3|5|6|9|10|13|14|17|19|20|22|25|31|32|34|-|0|2|5|6|8|11|13|15|17|18|20|23|24|31|32|34|-|0|3|5|6|8|10|13|14|17|19|20|22|25|31|32|34|-|0|3|5|6|9|10|12|14|17|19|20|22|25|31|32|34|-|0|2|5|6|8|11|13|15|17|19|20|22|26|31|32|34|-|0|3|5|6|8|10|12|14|17|19|20|22|25|31|32|35|-|0|3|5|6|9|10|12|14|17|19|20|22|25|31|33|34|-|0|3|5|6|8|11|13|14|17|19|20|22|25|31|32|35|-|0|3|5|6|9|10|12|14|17|19|20|22|25|31|32|34|-|0|2|5|6|8|11|13|15|17|18|20|23|24|31|32|35|-|0|2|5|6|8|11|13|15|17|18|20|23|24|31|32|34|-|0|2|5|6|8|10|13|15|17|19|21|22|24|31|32|34|-|0|3|5|6|8|10|13|14|17|19|20|22|25|31|32|35|-|0|2|5|6|8|11|12|15|17|18|20|23|24|31|32|34|-|0|2|4|6|8|11|13|15|17|18|21|22|24|31|32|34|-|0|3|5|6|9|11|13|14|17|19|20|22|25|31|32|34|-|0|3|5|6|9|11|13|14|17|19|20|22|25|31|32|34|-|0|2|5|6|8|10|13|15|17|19|20|22|24|31|32|34|-|0|2|5|6|8|11|12|15|17|18|20|23|24|31|32|34|-|0|3|5|6|9|10|12|14|17|19|20|22|25|31|32|34|-|0|2|5|6|8|11|13|15|17|18|21|23|24|31|32|35|-|0|3|5|6|9|11|12|14|17|19|20|22|25|31|32|35|-|0|2|5|6|8|11|12|15|17|19|20|22|26|30|32|34|-|0|2|5|6|8|10|12|14|17|19|20|22|26|31|32|35|-|0|2|5|6|8|10|13|15|17|19|20|22|26|31|32|34|-|0|2|5|6|8|11|13|15|17|18|20|23|24|31|32|35|-|0|3|5|6|9|10|13|14|17|19|20|22|25|31|32|35|-|0|3|5|6|9|10|12|14|17|19|20|22|25|31|32|34|,42,0,42,-0.168807,-0.544861,-0.148561,FALSE,|7|19|
1351,|14|2|22|,|14|2|22|,|0|2|5|6|8|10|13|14|16|18|20|22|24|30|32|34|-|0|2|5|6|8|11|13|14|16|18|20|22|26|30|32|34|-|0|2|5|6|8|11|13|14|16|18|20|22|28|30|32|34|-|0|2|5|6|8|10|12|14|16|19|20|22|28|30|32|34|-|0|2|5|6|9|10|12|14|16|19|20|22|28|30|32|34|-|1|2|5|6|9|10|12|14|16|19|21|22|28|30|33|34|-|1|2|5|6|9|10|12|14|16|19|20|22|28|30|32|34|-|0|2|5|6|9|10|13|14|16|19|20|22|28|30|32|34|-|0|2|5|6|8|11|13|14|16|18|20|22|28|30|32|34|-|1|2|5|6|9|10|12|14|16|19|20|22|28|30|32|34|-|0|2|5|6|8|11|13|14|16|18|20|22|29|30|32|35|-|1|2|5|7|8|11|13|14|17|19|20|22|26|31|32|35|-|0|2|4|6|8|10|13|14|16|19|21|22|29|31|32|34|-|0|2|5|6|8|11|13|14|16|18|21|22|24|30|32|34|-|0|2|5|6|8|10|12|14|16|19|20|22|24|30|32|34|-|0|2|5|6|8|11|13|14|16|18|20|22|27|30|32|34|-|0|2|5|6|8|10|12|14|16|19|20|22|28|30|32|34|-|0|2|5|6|8|10|12|14|17|19|20|22|26|31|32|35|-|1|2|5|6|9|10|12|14|16|19|21|22|28|30|32|34|-|0|2|5|6|8|10|12|14|16|19|20|22|24|30|32|34|,20,1,19,-0.070483,-0.67444,0.014508,FALSE,|6|18|
1351,|14|2|22|,|14|2|22|,|0|2|5|6|8|10|13|14|16|18|20|22|24|30|32|34|-|0|2|5|6|8|11|13|14|16|18|20|22|26|30|32|34|-|0|2|5|6|8|11|13|14|16|18|20|22|28|30|32|34|-|0|2|5|6|8|10|12|14|16|19|20|22|28|30|32|34|-|0|2|5|6|9|10|12|14|16|19|20|22|28|30|32|34|-|1|2|5|6|9|10|12|14|16|19|21|22|28|30|33|34|-|1|2|5|6|9|10|12|14|16|19|20|22|28|30|32|34|-|0|2|5|6|9|10|13|14|16|19|20|22|28|30|32|34|-|0|2|5|6|8|11|13|14|16|18|20|22|28|30|32|34|-|1|2|5|6|9|10|12|14|16|19|20|22|28|30|32|34|-|0|2|5|6|8|11|13|14|16|18|20|22|29|30|32|35|-|1|2|5|7|8|11|13|14|17|19|20|22|26|31|32|35|-|0|2|4|6|8|10|13|14|16|19|21|22|29|31|32|34|-|0|2|5|6|8|11|13|14|16|18|21|22|24|30|32|34|-|0|2|5|6|8|10|12|14|16|19|20|22|24|30|32|34|-|0|2|5|6|8|11|13|14|16|18|20|22|27|30|32|34|-|0|2|5|6|8|10|12|14|16|19|20|22|28|30|32|34|-|0|2|5|6|8|10|12|14|17|19|20|22|26|31|32|35|-|1|2|5|6|9|10|12|14|16|19|21|22|28|30|32|34|-|0|2|5|6|8|10|12|14|16|19|20|22|24|30|32|34|,20,1,19,-0.070483,-0.67444,0.014508,FALSE,|7|19|
530,|11|22|32|,|11|22|32|,|0|2|5|6|8|11|13|14|16|18|20|22|26|30|32|34|-|0|2|5|6|8|11|13|14|16|18|20|22|28|30|32|34|-|0|3|5|6|9|11|12|14|17|19|20|22|25|31|32|34|-|0|2|5|6|8|11|13|15|17|19|20|22|26|30|32|34|-|0|2|5|6|8|11|13|15|17|19|21|22|26|30|32|34|-|0|3|5|6|9|11|13|14|17|19|20|22|25|31|32|34|-|0|2|5|6|8|11|13|14|16|18|20|22|28|30|32|34|-|1|2|4|7|8|11|13|15|17|19|20|22|26|31|32|35|-|0|2|5|6|8|11|13|15|17|19|20|22|26|31|32|34|-|0|2|5|6|8|11|13|14|16|18|20|22|29|30|32|35|-|0|3|5|6|8|11|13|14|17|19|20|22|25|31|32|35|-|1|2|5|7|8|11|13|14|17|19|20|22|26|31|32|35|-|0|2|4|6|8|11|13|15|17|18|21|22|24|31|32|34|-|0|2|5|6|8|11|13|14|16|18|21|22|24|30|32|34|-|0|3|5|6|9|11|13|14|17|19|20|22|25|31|32|34|-|0|3|5|6|9|11|13|14|17|19|20|22|25|31|32|34|-|0|2|5|6|8|11|13|14|16|18|20|22|27|30|32|34|-|0|3|5|6|9|11|12|14|17|19|20|22|25|31|32|35|-|0|2|5|6|8|11|12|15|17|19|20|22|26|30|32|34|,19,2,17,-0.056563,-0.268234,-0.036045,FALSE,|1|2|
